soft	and	silence
fast	and	runner
slow	and	walker
big	and	house
small	and	cottage
high	and	mountain
low	and	valley
old	and	castle
new	and	monument
strong	and	building
weak	and	foundation
first	and	aid
last	and	resort
last	and	try
hot	and	summer
bright	and	morning
dark	and	nightfall
high	and	energy
low	and	power
strong	and	willpower
weak	and	motivation
old	and	tradition
first	and	move
snow	and	melt
boy	and	play
girl	and	laugh
table	and	sit
bed	and	rest
pencil	and	write
paper	and	cut
ruler	and	measure
calculator	and	calculate
computer	and	code
laptop	and	use
password	and	protect
password	and	reset
handle	and	turn
screw	and	tighten
nail	and	hammer
hammer	and	pound
saw	and	cut
drill	and	press
button	and	press
screen	and	display
monitor	and	watch
headset	and	wear
controller	and	hold
card	and	game
game	and	win
player	and	participate
player	and	score
team	and	work
team	and	win
coach	and	train
student	and	learn
lesson	and	learn
book	and	study
chapter	and	read
chapter	and	summarize
summary	and	write
summary	and	analyze
musician	and	perform
musician	and	sing
singer	and	sing
stage	and	perform
theater	and	act
role	and	play
role	and	perform
script	and	write
script	and	act
film	and	shoot
film	and	edit
editor	and	cut
camera	and	shoot
lens	and	focus
lens	and	adjust
lens	and	clean
lens	and	polish
picture	and	take
picture	and	show
picture	and	view
image	and	capture
image	and	edit
image	and	enhance
image	and	compress
image	and	resize
image	and	share
image	and	upload
image	and	save
image	and	print
image	and	display
image	and	store
memory	and	save
memory	and	retrieve
memory	and	erase
memory	and	expand
memory	and	upgrade
memory	and	protect
username	and	login
username	and	password
username	and	change
username	and	forget
username	and	remember
password	and	update
password	and	change
password	and	verify
password	and	confirm
password	and	authenticate
blood	and	veins
home	and	house
day	and	daylight
foot	and	steps
eye	and	sight
bone	and	marrow
skin	and	pores
hair	and	scalp
blood	and	circulation
breath	and	lungs
heart	and	pump
finger	and	nail
tongue	and	taste
ear	and	hearing
tooth	and	cavity
brain	and	neurons
foot	and	sole
hand	and	fingers
heart	and	disease
lung	and	cancer
bone	and	osteoporosis
blood	and	hypertension
mind	and	focus
plane	and	altitude
desk	and	drawer
door	and	hinge
wall	and	paint
roof	and	tile
bridge	and	arch
tunnel	and	entrance
leaf	and	stem
fruit	and	seed
animal	and	pet
child	and	parent
man	and	boss
woman	and	secretary
patient	and	hospital
shop	and	store
store	and	shelf
customer	and	cashier
manager	and	employee
leader	and	follower
president	and	cabinet
ruler	and	subject
governor	and	province
country	and	government
state	and	capital
city	and	mayor
town	and	mayor
village	and	chief
person	and	identity
name	and	title
person	and	reputation
individual	and	character
human	and	dignity
society	and	norms
family	and	values
nation	and	patriotism
history	and	events
language	and	dialect
wealth	and	poverty
wealth	and	prosperity
poverty	and	struggle
poverty	and	inequality
poverty	and	hunger
wealth	and	power
power	and	corruption
power	and	abuse
money	and	corruption
wealth	and	inequality
wealth	and	injustice
liberty	and	democracy
democracy	and	republic
republic	and	monarchy
monarchy	and	dictatorship
dictatorship	and	totalitarianism
totalitarianism	and	oppression
oppression	and	tyranny
tyranny	and	slavery
book	and	library
mouse	and	computer
housewife	and	laundry
bus	and	station
teacher	and	classroom
police	and	car
school	and	classroom
doctor	and	hospital
nurse	and	medication
fire	and	spark
bookshelf	and	books
hospital	and	patient
house	and	mortgage
doctor	and	diagnosis
flower	and	vase
hospital	and	equipment
school	and	principal
doctor	and	prescription
teacher	and	homework
dog	and	kennel
hospital	and	insurance
dog	and	obedience
train	and	luggage
book	and	bookmark
dog	and	treats
teacher	and	assistant
house	and	backyard
school	and	playground
train	and	route
table	and	dinner
hospital	and	staff
doctor	and	surgery
school	and	attendance
house	and	utilities
car	and	maintenance
hospital	and	ward
train	and	locomotive
dog	and	vaccination
car	and	inspection
house	and	plumbing
book	and	dictionary
hospital	and	hospitalization
car	and	gasoline
school	and	curriculum
dog	and	vaccinations
hospital	and	emergency
car	and	insurance
house	and	interior
train	and	rail
teacher	and	administration
train	and	cargo
earth	and	gravity
stone	and	monument
desk	and	chair
student	and	learning
walk	and	stroll
play	and	game
score	and	goal
goal	and	win
win	and	victory
heart	and	emotions
laughter	and	tears
tears	and	sadness
sadness	and	sorrow
suffering	and	resilience
resilience	and	strength
strength	and	courage
bravery	and	honor
honor	and	loyalty
loyalty	and	trust
trust	and	faith
hope	and	love
insight	and	intuition
intuition	and	instinct
instinct	and	reflex
reflex	and	reaction
reaction	and	response
response	and	action
action	and	movement
movement	and	exercise
exercise	and	fitness
fitness	and	health
wellness	and	balance
calm	and	serenity
serenity	and	tranquility
tranquility	and	relaxation
relaxation	and	rest
rest	and	sleep
sleep	and	dreams
dreams	and	imagination
imagination	and	creativity
creativity	and	innovation
increase	and	multiplication
multiplication	and	reproduction
reproduction	and	evolution
evolution	and	adaptation
adaptation	and	survival
survival	and	endurance
endurance	and	perseverance
perseverance	and	determination
determination	and	willpower
willpower	and	motivation
motivation	and	inspiration
inspiration	and	creativity
creativity	and	productivity
productivity	and	efficiency
efficiency	and	effectiveness
effectiveness	and	impact
impact	and	influence
influence	and	leadership
leadership	and	management
management	and	organization
organization	and	coordination
coordination	and	communication
communication	and	cooperation
cooperation	and	teamwork
teamwork	and	collaboration
collaboration	and	partnership
partnership	and	investment
investment	and	finance
finance	and	economy
economy	and	market
market	and	trade
commerce	and	industry
industry	and	manufacturing
manufacturing	and	production
production	and	supply
supply	and	demand
demand	and	need
cup	and	coffee
spoon	and	sugar
pillow	and	comfort
tv	and	screen
radio	and	broadcast
bus	and	travel
ship	and	cargo
city	and	population
town	and	residents
library	and	books
museum	and	art
park	and	playground
cafe	and	coffee
hotel	and	room
airport	and	luggage
bus	and	driver
car	and	mechanic
bike	and	tire
key	and	switch
hammer	and	nail
screw	and	screwdriver
couch	and	sofa
pillow	and	comforter
blanket	and	quilt
table	and	cloth
dish	and	soap
sink	and	faucet
toilet	and	paper
mirror	and	frame
key	and	hole
button	and	shirt
zipper	and	pants
tie	and	neck
glove	and	hand
shoe	and	lace
office	and	work
family	and	kids
brother	and	sister
industry	and	production
trade	and	market
market	and	seller
buyer	and	purchase
sale	and	price
price	and	value
bank	and	account
account	and	balance
balance	and	check
check	and	signature
signature	and	notarize
government	and	law
law	and	court
court	and	justice
justice	and	verdict
verdict	and	sentence
sentence	and	prison
prison	and	guard
guard	and	prisoner
prisoner	and	crime
fire	and	safety
love	and	marriage
war	and	victory
rain	and	shine
dark	and	night
light	and	day
good	and	luck
bad	and	luck
high	and	pressure
low	and	pressure
dog	and	house
bus	and	stop
bike	and	road
field	and	crop
plant	and	soil
sunflower	and	sun
umbrella	and	rain
rainbow	and	sunshine
valley	and	river
lake	and	swim
pool	and	dive
sea	and	sail
wind	and	sail
storm	and	thunder
thunder	and	boom
earthquake	and	quake
disaster	and	crisis
crisis	and	management
crisis	and	response
response	and	reaction
action	and	reaction
cause	and	effect
effect	and	result
effect	and	outcome
achievement	and	satisfaction
pride	and	arrogance
arrogance	and	pride
pride	and	ego
ego	and	self
self	and	confidence
confidence	and	self
self	and	esteem
esteem	and	respect
respect	and	dignity
dignity	and	honor
honor	and	respect
respect	and	admiration
admiration	and	appreciation
appreciation	and	gratitude
gratitude	and	thank
thank	and	you
you	and	them
them	and	us
us	and	we
we	and	they
they	and	people
people	and	society
tradition	and	heritage
legacy	and	history
history	and	timeline
timeline	and	past
past	and	present
present	and	future
future	and	promise
promise	and	hope
hope	and	future
despair	and	hopelessness
desperation	and	crisis
crisis	and	help
assistance	and	support
support	and	aid
relief	and	comfort
comfort	and	peace
stability	and	security
security	and	safety
safety	and	protection
protection	and	safeguard
safeguard	and	defense
defense	and	attack
attack	and	offense
light	and	brightness
time	and	moment
night	and	rest
land	and	mountains
lawyer	and	law
judge	and	court
judge	and	verdict
trial	and	evidence
coach	and	team
player	and	game
manager	and	company
boss	and	employee
employee	and	job
money	and	bank
stock	and	market
trade	and	business
gain	and	benefit
advantage	and	disadvantage
congestion	and	delay
delay	and	wait
wait	and	patience
patience	and	understanding
understanding	and	empathy
empathy	and	kindness
kindness	and	generosity
generosity	and	charity
charity	and	donation
donation	and	volunteer
volunteer	and	help
help	and	support
support	and	encouragement
encouragement	and	motivation
imagination	and	innovation
progress	and	development
growth	and	improvement
improvement	and	success
pleasure	and	enjoyment
enjoyment	and	leisure
recreation	and	entertainment
entertainment	and	fun
fun	and	amusement
amusement	and	laughter
smile	and	friendship
friendship	and	love
romance	and	marriage
marriage	and	family
family	and	children
children	and	education
wisdom	and	understanding
insight	and	awareness
awareness	and	mindfulness
mindfulness	and	meditation
meditation	and	calmness
calmness	and	peace
harmony	and	unity
unity	and	cooperation
collaboration	and	communication
communication	and	connection
connection	and	relationship
relationship	and	bond
bond	and	trust
commitment	and	dedication
hard work	and	perseverance
determination	and	courage
boy	and	smile
door	and	open
window	and	view
ocean	and	deep
day	and	shine
moon	and	glow
tree	and	grow
thunderstorm	and	thunder
ice	and	melt
hot	and	cold
cold	and	snow
soft	and	quiet
young	and	youth
high	and	tall
low	and	short
happy	and	smile
sad	and	cry
angry	and	shout
free	and	liberty
safe	and	secure
warm	and	cozy
smart	and	intelligent
silly	and	humorous
sad	and	melancholy
free	and	unrestricted
safe	and	protected
new	and	contemporary
quiet	and	serene
warm	and	toasty
old	and	traditional
new	and	groundbreaking
dark	and	ominous
small	and	minute
stone	and	wall
water	and	ocean
hand	and	glove
brain	and	thinking
eye	and	glasses
hand	and	grip
house	and	family
man	and	money
man	and	work
eye	and	tears
life	and	purpose
house	and	building
eye	and	focus
life	and	living
house	and	room
dog	and	loyal
eye	and	eyesight
car	and	vehicle
man	and	human
sun	and	light
eye	and	seeing
rain	and	precipitation
house	and	dwelling
eye	and	eyes
man	and	person
house	and	houseware
car	and	ride
dog	and	companion
house	and	living
master	and	servant
judge	and	jury
taxi	and	meter
radio	and	wave
music	and	note
painter	and	brush
builder	and	hammer
carpenter	and	saw
lawyer	and	brief
actor	and	script
dancer	and	stage
actor	and	drama
singer	and	concert
chef	and	kitchen
baker	and	oven
pilot	and	cockpit
captain	and	crew
farmer	and	tractor
mechanic	and	tool
plumber	and	pipe
electrician	and	wire
barber	and	scissors
dentist	and	drill
nurse	and	patient
patient	and	recovery
athlete	and	trophy
artist	and	canvas
writer	and	novel
musician	and	instrument
artist	and	gallery
singer	and	audience
politician	and	election
lawyer	and	court
police	and	officer
king	and	crown
queen	and	throne
mother	and	baby
baby	and	diaper
father	and	family
home	and	furniture
furniture	and	room
room	and	window
view	and	horizon
ocean	and	wave
sail	and	wind
sailboat	and	crew
crew	and	captain
captain	and	ship
anchor	and	rope
rope	and	knot
knot	and	sailor
sailor	and	navigation
navigation	and	map
map	and	compass
compass	and	direction
direction	and	location
location	and	address
address	and	post
post	and	office
office	and	employee
work	and	industry
industry	and	factory
factory	and	production
production	and	product
product	and	market
market	and	consumer
consumer	and	goods
goods	and	service
service	and	provider
provider	and	client
client	and	satisfaction
satisfaction	and	customer
customer	and	loyalty
loyalty	and	repeat
repeat	and	business
loss	and	debt
debt	and	finance
finance	and	money
balance	and	statement
war	and	destruction
rain	and	showers
snow	and	mountains
sun	and	happiness
darkness	and	fear
light	and	hope
storm	and	danger
calm	and	peacefulness
calm	and	soothing
quiet	and	silence
slow	and	speed
bright	and	shiny
dark	and	gloomy
poor	and	poverty
hot	and	heat
clever	and	resourceful
lazy	and	idle
active	and	energetic
quiet	and	reserved
peaceful	and	serene
calm	and	tranquil
ugly	and	unsightly
quick	and	swift
rich	and	luxurious
cold	and	frigid
wise	and	perceptive
foolish	and	naive
clever	and	ingenious
lazy	and	lethargic
active	and	dynamic
quiet	and	subdued
peaceful	and	tranquil
ugly	and	repulsive
small	and	diminutive
bright	and	luminous
dull	and	dullard
hard	and	demanding
soft	and	supple
weak	and	vulnerable
wise	and	insightful
clever	and	cleverness
lazy	and	indolent
busy	and	industrious
slow	and	gradual
mountain	and	peaks
rain	and	puddles
cat	and	claws
gate	and	gatepost
path	and	journey
ant	and	anthill
fly	and	flypaper
spider	and	web
rat	and	whiskers
bear	and	claws
rabbit	and	carrot
rabbit	and	cage
fish	and	fin
cat	and	paws
dog	and	paw
horse	and	mane
cow	and	udder
sheep	and	fleece
cat	and	fur
horse	and	saddle
rabbit	and	burrow
fish	and	ocean
fish	and	coral
dog	and	fence
dog	and	toy
dog	and	chew
rabbit	and	hop
cat	and	play
cat	and	climb
dog	and	walk
fish	and	catch
cat	and	run
rabbit	and	nibble
dog	and	sit
fish	and	school
dog	and	growl
cat	and	hiss
cat	and	sleep
fish	and	feed
cat	and	hide
dog	and	fetch
dog	and	chase
cat	and	chase
rabbit	and	hide
fish	and	jump
fish	and	dive
dog	and	play
cat	and	hunt
rabbit	and	run
fish	and	nibble
cat	and	pounce
rabbit	and	jump
tea	and	biscuits
coffee	and	sugar
happiness	and	smile
pain	and	hurt
work	and	paycheck
study	and	exam
sorrow	and	tears
spring	and	flowers
river	and	flowing
city	and	skyscraper
village	and	countryside
highway	and	traffic
train	and	railroad
boat	and	sailing
teacher	and	students
student	and	grades
camera	and	picture
microscope	and	experiment
telescope	and	galaxy
heart	and	blood
muscle	and	movement
bone	and	skeleton
skin	and	epidermis
hair	and	follicle
nail	and	clipping
tooth	and	brushing
foot	and	stepping
hand	and	shaking
finger	and	pointing
thumb	and	pressing
wrist	and	rotating
arm	and	stretching
shoulder	and	lifting
knee	and	bending
ankle	and	twisting
hip	and	swaying
neck	and	craning
head	and	nodding
back	and	bending
belly	and	rumbling
stomach	and	digesting
lung	and	breathing
kidney	and	filtering
liver	and	detoxifying
spleen	and	storing
stomach	and	acid
intestines	and	absorbing
pancreas	and	insulin
heart	and	pumping
blood	and	circulating
arteries	and	narrowing
veins	and	swelling
muscle	and	contracting
tendon	and	straining
ligament	and	supporting
nerve	and	transmitting
synapse	and	firing
neurotransmitter	and	signaling
neuron	and	communicating
hormone	and	regulating
adrenaline	and	stimulating
insulin	and	regulating
thyroid	and	stimulating
cortisol	and	responding
dopamine	and	rewarding
serotonin	and	balancing
endorphin	and	releasing
enzyme	and	breaking
catalyst	and	accelerating
acid	and	reacting
base	and	neutralizing
catalyst	and	speeding
oxidation	and	rusting
reduction	and	corrosion
combustion	and	burning
friction	and	heat
tension	and	stress
pressure	and	force
energy	and	work
force	and	motion
gravity	and	pull
attraction	and	repulsion
magnetism	and	attraction
electricity	and	current
voltage	and	resistance
circuit	and	current
wire	and	conductor
battery	and	power
switch	and	toggling
friend	and	family
music	and	instrument
hospital	and	doctor
school	and	class
city	and	street
coffee	and	milk
music	and	lyrics
sky	and	stars
cake	and	birthday
table	and	knife
car	and	fuel
river	and	fish
river	and	shore
car	and	tires
sea	and	sailor
car	and	gear
road	and	intersection
car	and	headlights
sun	and	sunshine
road	and	curve
school	and	homework
car	and	brakes
car	and	seat
road	and	map
car	and	gas
car	and	traffic
house	and	curtains
soul	and	spirit
key	and	house
loud	and	music
silence	and	calm
song	and	lyrics
step	and	walk
step	and	dance
walk	and	run
run	and	jog
jog	and	sprint
sprint	and	marathon
fruit	and	juice
fruit	and	salad
juice	and	glass
glass	and	cup
coffee	and	tea
tea	and	bag
bag	and	handle
handle	and	grip
grip	and	strength
strength	and	muscle
muscle	and	bone
bone	and	body
body	and	cells
cells	and	dna
dna	and	genes
genes	and	heredity
heredity	and	evolution
evolution	and	species
species	and	diversity
diversity	and	ecosystem
ecosystem	and	environment
environment	and	climate
climate	and	weather
weather	and	forecast
forecast	and	prediction
prediction	and	future
future	and	time
time	and	schedule
schedule	and	planner
planner	and	calendar
calendar	and	date
date	and	event
event	and	party
party	and	celebration
celebration	and	wedding
wedding	and	ring
ring	and	diamond
diamond	and	engagement
engagement	and	marriage
marriage	and	love
romance	and	flowers
flowers	and	garden
garden	and	plants
plants	and	growth
goal	and	objective
objective	and	target
aim	and	accuracy
accuracy	and	precision
precision	and	measurement
measurement	and	data
data	and	analysis
analysis	and	conclusion
conclusion	and	decision
decision	and	choice
choice	and	option
option	and	preference
preference	and	opinion
opinion	and	viewpoint
viewpoint	and	perspective
perspective	and	insight
insight	and	understanding
hill	and	mountain
city	and	town
ocean	and	waves
love	and	affection
rain	and	droplets
snow	and	frost
heat	and	warmth
world	and	universe
man	and	humanity
storm	and	hurricane
sea	and	seafoam
mountain	and	rock
love	and	relationships
home	and	living
road	and	path
mountain	and	summit
plane	and	flying
mountain	and	landscape
sea	and	islands
earth	and	landmass
rain	and	downpour
sky	and	atmosphere
sun	and	sunflower
storm	and	tornado
wind	and	hurricane
mountain	and	rocks
snow	and	avalanche
ship	and	vessel
world	and	culture
river	and	riverbed
wind	and	whirlwind
light	and	beam
earth	and	ecosystem
sea	and	depths
storm	and	warning
wind	and	waves
gold	and	wealth
eyes	and	vision
air	and	breeze
moon	and	phases
animals	and	creatures
land	and	territory
sky	and	heavens
air	and	atmosphere
earth	and	rocks
smoke	and	fumes
water	and	liquid
ice	and	frost
gold	and	riches
money	and	economy
family	and	relatives
wheel	and	road
city	and	traffic
park	and	recreation
park	and	nature
leaf	and	autumn
aquarium	and	tank
tank	and	water
water	and	swim
swim	and	dive
dive	and	submarine
submarine	and	ocean
sand	and	dunes
dunes	and	desert
lightning	and	electricity
electricity	and	power
energy	and	fuel
fuel	and	gasoline
gasoline	and	engine
engine	and	car
congestion	and	jam
jam	and	parking
parking	and	garage
garage	and	tools
tools	and	workshop
workshop	and	machinery
machinery	and	factory
production	and	goods
goods	and	sale
sale	and	market
market	and	store
store	and	shopping
shopping	and	mall
mall	and	customers
customers	and	service
service	and	quality
quality	and	standard
standard	and	norm
norm	and	average
average	and	expectation
expectation	and	reality
fact	and	evidence
proof	and	argument
argument	and	debate
debate	and	discussion
music	and	concert
sport	and	game
bridge	and	water
bike	and	wheels
kite	and	string
window	and	glass
bike	and	handlebar
dog	and	wagging
key	and	lockbox
chair	and	rest
tree	and	shadow
chair	and	leg
key	and	keychain
cat	and	purring
river	and	rapids
tree	and	growth
sun	and	sunrise
mouse	and	nibble
river	and	waves
chair	and	seatbelt
sun	and	shining
boy	and	toy
girl	and	doll
cake	and	eat
floor	and	carpet
lock	and	door
boat	and	motor
motor	and	speed
speed	and	fast
bark	and	howl
howl	and	scream
scream	and	shout
shout	and	scream
burn	and	flame
flame	and	heat
cozy	and	snug
snug	and	tight
tight	and	secure
secure	and	safe
protected	and	guarded
guarded	and	watched
watched	and	seen
seen	and	observed
observed	and	noticed
noticed	and	seen
seen	and	recognized
recognized	and	identified
identified	and	detected
detected	and	found
found	and	discovered
discovered	and	revealed
revealed	and	uncovered
uncovered	and	exposed
exposed	and	revealed
revealed	and	exposed
exposed	and	shown
shown	and	demonstrated
demonstrated	and	proved
proved	and	confirmed
confirmed	and	validated
validated	and	verified
verified	and	authenticated
authenticated	and	certified
certified	and	guaranteed
guaranteed	and	insured
insured	and	protected
protected	and	safeguarded
safeguarded	and	defended
defended	and	guarded
watched	and	observed
heard	and	listened
listened	and	heard
heard	and	understood
understood	and	comprehended
comprehended	and	grasped
grasped	and	seized
seized	and	caught
caught	and	captured
captured	and	arrested
arrested	and	detained
detained	and	imprisoned
imprisoned	and	jailed
jailed	and	locked
locked	and	secured
secured	and	protected
sunrise	and	dawn
dawn	and	morning
darkness	and	night
night	and	shadows
shadows	and	darkness
darkness	and	gloom
blood	and	pressure
bird	and	fly
sea	and	salt
room	and	furniture
bike	and	pedal
school	and	student
hospital	and	heal
food	and	taste
drink	and	thirst
friend	and	companion
laugh	and	joke
cry	and	sadness
cry	and	tears
anger	and	rage
war	and	fight
fight	and	victory
birth	and	newborn
baby	and	mother
seed	and	grow
hail	and	storm
ice	and	slippery
frost	and	winter
thunderstorm	and	rain
earthquake	and	destruction
hurricane	and	damage
tornado	and	chaos
flood	and	water
mountainous	and	hike
poetry	and	verse
art	and	beauty
history	and	past
future	and	unknown
past	and	memory
time	and	clock
date	and	calendar
climate	and	change
temperature	and	heat
oxygen	and	life
player	and	skill
teacher	and	educate
parent	and	guide
child	and	develop
growth	and	progress
failure	and	lesson
try	and	effort
learn	and	experience
remember	and	recall
forget	and	mistake
know	and	understand
think	and	reason
believe	and	faith
doubt	and	uncertainty
hope	and	promise
like	and	enjoy
dislike	and	hate
love	and	cherish
care	and	protect
tea	and	coffee
rain	and	pour
sunflower	and	seed
road	and	trip
paper	and	paperclip
wheel	and	rotate
finger	and	point
houseplant	and	soil
bookshelf	and	book
pencil	and	sharp
cake	and	bakery
key	and	ring
flower	and	gardenia
door	and	creak
bird	and	chirp
paper	and	note
mouse	and	squeak
water	and	splash
eye	and	gaze
computer	and	monitor
wheel	and	spin
sun	and	ray
bike	and	gear
house	and	wall
eye	and	tear
flower	and	blooming
cake	and	dessert
wine	and	cheese
music	and	melodies
rain	and	umbrellas
thunderstorm	and	darkness
ocean	and	tides
storm	and	winds
lake	and	calm
snowflake	and	delicate
cloud	and	misty
star	and	twinkling
afternoon	and	nap
picnic	and	blanket
barbecue	and	grill
ice skate	and	rink
snowboard	and	mountain
tennis	and	racket
basketball	and	hoop
football	and	stadium
swimming	and	pool
diving	and	board
gymnastics	and	balance
guitar	and	strings
violin	and	strings
harp	and	resonant
flute	and	whistle
saxophone	and	jazz
trumpet	and	fanfare
drums	and	rhythm
cello	and	bow
accordion	and	dance
xylophone	and	notes
maracas	and	shake
castanets	and	spanish
marimba	and	melody
ukulele	and	island
harmonica	and	blues
french horn	and	fanfare
accordion	and	polka
banjo	and	country
harmonium	and	keyboard
autoharp	and	folk
bagpipes	and	scotland
didgeridoo	and	aboriginal
harmonica	and	wind
marimba	and	tropical
kalimba	and	africa
panflute	and	andean
recorder	and	school
flutes	and	folk
piccolo	and	orchestra
cymbals	and	crash
glockenspiel	and	keyboard
triangle	and	ring
tablas	and	indian
kettle drums	and	bass
bongos	and	latin
chimes	and	peaceful
cymbal	and	crash
bass drum	and	beat
xylophone	and	melodious
timpani	and	orchestra
shakers	and	rattle
congas	and	afro
castanets	and	sizzle
cabasa	and	tropical
maracas	and	sizzle
glockenspiel	and	melodious
percussion	and	instruments
shakers	and	percussion
bell	and	chime
tambourine	and	shake
harp	and	resonance
car	and	keys
ice cream	and	cones
bread	and	knife
cheese	and	crackers
bed	and	pillows
kitchen	and	sink
pen	and	pencil
cup	and	saucer
bed	and	blanket
boy	and	girl
game	and	console
man	and	beard
girl	and	dress
boy	and	ball
man	and	voice
house	and	window
man	and	suit
girl	and	smile
boy	and	run
door	and	frame
man	and	handshake
boy	and	laugh
girl	and	hair
tree	and	root
dog	and	food
boy	and	cry
man	and	wallet
boy	and	friend
man	and	shoes
eye	and	eyelashes
boy	and	toys
cat	and	whisker
dog	and	tag
boy	and	school
fire	and	wood
heat	and	temperature
light	and	lamp
happy	and	joy
soft	and	touch
easy	and	task
difficult	and	challenge
long	and	distance
short	and	shortness
strong	and	power
weak	and	weakness
free	and	freedom
expensive	and	cost
cheap	and	bargain
good	and	quality
bad	and	mistake
safe	and	security
safe	and	hazard
busy	and	schedule
free	and	time
full	and	capacity
empty	and	void
low	and	depression
rich	and	wealth
sour	and	lemon
dark	and	mystery
light	and	understanding
clear	and	visibility
foggy	and	confusion
cloudy	and	weather
sunny	and	happiness
rainy	and	gloom
snowy	and	winter
stormy	and	turbulence
peaceful	and	tranquility
long	and	endurance
short	and	brevity
happy	and	euphoria
sad	and	despair
young	and	innocence
big	and	grandeur
small	and	intimacy
quiet	and	whisper
busy	and	frantic
free	and	liberation
full	and	satisfaction
empty	and	desolation
high	and	aspiration
low	and	defeat
rich	and	prosperity
poor	and	struggle
sweet	and	indulgence
sour	and	regret
hot	and	passion
cold	and	indifference
dark	and	secrecy
light	and	revelation
clear	and	insight
cloudy	and	ambiguity
sunny	and	optimism
rainy	and	melancholy
stormy	and	turmoil
calm	and	equilibrium
peaceful	and	balance
fast	and	swiftness
slow	and	slowness
long	and	duration
happy	and	joyfulness
sad	and	sorrowfulness
old	and	maturity
young	and	vitality
new	and	modernity
old	and	traditionalism
big	and	magnificence
small	and	subtlety
loud	and	clamor
busy	and	activity
free	and	autonomy
fire	and	danger
key	and	door
bank	and	loan
money	and	poverty
money	and	greed
job	and	employment
job	and	income
income	and	salary
tax	and	exemption
tax	and	return
return	and	profit
return	and	loss
profit	and	gain
profit	and	expense
gain	and	advantage
gain	and	success
success	and	failure
success	and	happiness
failure	and	disappointment
happiness	and	sadness
pain	and	joy
joy	and	peace
serenity	and	stillness
quiet	and	darkness
stars	and	sky
lightning	and	storm
hurricane	and	tornado
tornado	and	twister
twister	and	whirlwind
whirlwind	and	gust
gust	and	breeze
breeze	and	wind
wind	and	air
atmosphere	and	climate
prediction	and	outcome
outcome	and	result
result	and	consequence
consequence	and	effect
effect	and	impact
influence	and	control
control	and	power
power	and	authority
authority	and	responsibility
obligation	and	commitment
promise	and	pledge
pledge	and	vow
vow	and	oath
oath	and	swear
swear	and	promise
promise	and	keep
keep	and	fulfill
fulfill	and	maintain
maintain	and	sustain
sustain	and	preserve
preserve	and	conserve
conserve	and	protect
protect	and	defend
defend	and	safeguard
sea	and	sand
light	and	shine
time	and	wait
star	and	night
flower	and	smell
foot	and	walk
stone	and	crush
man	and	labor
law	and	enforce
hand	and	shake
voice	and	speak
door	and	enter
eye	and	look
man	and	walk
dog	and	run
house	and	live
earth	and	earthy
man	and	die
law	and	obey
car	and	stop
sun	and	set
wind	and	howl
earth	and	spin
house	and	shelter
bird	and	migrate
sea	and	explore
man	and	survive
law	and	protect
fire	and	ignite
car	and	accelerate
house	and	maintain
wind	and	calm
dog	and	sleep
sea	and	calm
earth	and	rotate
man	and	live
tree	and	bear
house	and	renovate
flower	and	pollinate
hand	and	move
car	and	crash
man	and	think
law	and	break
beach	and	vacation
bird	and	singing
kitchen	and	cooking
restaurant	and	meal
bicycle	and	ride
park	and	picnic
store	and	sales
mountain	and	hiking
snow	and	skiing
music	and	band
bed	and	bedlam
home	and	homecoming
park	and	bench
shop	and	market
store	and	product
kitchen	and	utensils
music	and	rhythm
hotel	and	reception
shop	and	price
store	and	inventory
park	and	walk
kitchen	and	appliances
park	and	game
shop	and	discount
computer	and	processor
store	and	merchandise
river	and	dam
park	and	playground equipment
shop	and	assistant
hospital	and	nurse practitioner
park	and	picnic blanket
train	and	speed
house	and	renovation
office	and	furniture
shop	and	customer
park	and	scenery
store	and	shopping cart
car	and	steering wheel
hospital	and	pharmacy
river	and	fishing
music	and	performance
house	and	extension
office	and	meeting
boat	and	ocean
ship	and	harbor
highway	and	exit
street	and	sidewalk
park	and	grass
park	and	trees
garden	and	greenhouse
garden	and	tools
garden	and	water
library	and	shelf
library	and	reading
library	and	silence
restaurant	and	waiter
restaurant	and	kitchen
hotel	and	lobby
hotel	and	service
store	and	products
store	and	payment
store	and	security
hospital	and	medication
hospital	and	room
office	and	chair
office	and	computer
university	and	student
university	and	professor
university	and	research
university	and	library
university	and	campus
teacher	and	education
classroom	and	chairs
classroom	and	desks
classroom	and	blackboard
classroom	and	chalk
classroom	and	books
kitchen	and	stove
kitchen	and	table
kitchen	and	food
kitchen	and	cook
kitchen	and	chef
kitchen	and	recipe
kitchen	and	ingredients
kitchen	and	meal
kitchen	and	dining
bedroom	and	bed
bedroom	and	pillow
bedroom	and	blanket
bedroom	and	closet
bedroom	and	dresser
bedroom	and	mirror
bedroom	and	window
bedroom	and	curtains
bedroom	and	door
bedroom	and	lock
bedroom	and	key
bedroom	and	storage
bedroom	and	nightstand
bedroom	and	lamp
bedroom	and	clothes
bedroom	and	shoes
bedroom	and	socks
living	and	room
living	and	furniture
living	and	decorations
living	and	plants
living	and	rug
living	and	floor
living	and	walls
living	and	windows
living	and	doors
living	and	lighting
coffee	and	shop
coffee	and	aroma
coffee	and	flavor
coffee	and	roast
coffee	and	brewing
sunburn	and	tan
snake	and	hiss
bicycle	and	pedal
artist	and	paint
musician	and	music
singer	and	voice
student	and	school
lecture	and	notes
exam	and	test
test	and	score
student	and	degree
degree	and	graduation
